enog	sc_count	mc_count	%sc	%present	av.count_if_present
ENOG4105D4F	565	14	0.338323353293	0.346706586826	1.02590673575
ENOG4105E2M	565	16	0.338323353293	0.347904191617	1.02753872633
ENOG4107QJR	564	7	0.337724550898	0.341916167665	1.01576182137
ENOG4108Q79	564	12	0.337724550898	0.344910179641	1.02256944444
ENOG4107QHF	563	422	0.337125748503	0.589820359281	1.83147208122
ENOG4105E7H	562	9	0.336526946108	0.341916167665	1.01576182137
ENOG4105C1V	561	184	0.335928143713	0.446107784431	1.29932885906
ENOG4105VFG	560	4	0.335329341317	0.337724550898	1.00709219858
ENOG4108UK2	560	4	0.335329341317	0.337724550898	1.00709219858
ENOG4105C1F	559	62	0.334730538922	0.371856287425	1.10466988728
ENOG4108YZN	559	3	0.334730538922	0.336526946108	1.00533807829
ENOG4105DF0	557	5	0.333532934132	0.336526946108	1.00889679715
ENOG4105C35	556	27	0.332934131737	0.349101796407	1.04802744425
ENOG4105ENN	555	167	0.332335329341	0.432335329341	1.30470914127
ENOG4107QPI	555	24	0.332335329341	0.346706586826	1.04663212435
ENOG4107EEK	555	602	0.332335329341	0.692814371257	1.74848746759
ENOG4105GR3	555	507	0.332335329341	0.635928143713	2.03107344633
ENOG4105DSE	554	168	0.331736526946	0.432335329341	1.26592797784
ENOG4105FF6	554	37	0.331736526946	0.353892215569	1.06937394247
ENOG4105PW4	553	3	0.331137724551	0.332934131737	1.0071942446
ENOG4108RDD	552	41	0.330538922156	0.355089820359	1.0741989882
ENOG4107YD3	551	5	0.32994011976	0.332934131737	1.00899280576
ENOG4105HJX	551	7	0.32994011976	0.334131736527	1.01254480287
ENOG4107RFD	551	20	0.32994011976	0.341916167665	1.0350262697
ENOG4105VG1	549	112	0.32874251497	0.395808383234	1.18759455371
ENOG4105BZ8	548	248	0.328143712575	0.476646706587	1.35929648241
ENOG4107QW9	548	16	0.328143712575	0.337724550898	1.03723404255
ENOG4107RAB	548	1	0.328143712575	0.32874251497	1.00182149362
ENOG4105C5I	548	360	0.328143712575	0.54371257485	1.52202643172
ENOG41071I4	548	4	0.328143712575	0.330538922156	1.00724637681
ENOG4105EAY	547	31	0.32754491018	0.346107784431	1.05709342561
ENOG4108UHC	547	69	0.32754491018	0.368862275449	1.13474025974
ENOG4108Z7S	547	2	0.32754491018	0.32874251497	1.00364298725
ENOG4105MS2	545	7	0.326347305389	0.330538922156	1.01268115942
ENOG4105D3Q	545	749	0.326347305389	0.774850299401	2.04714064915
ENOG4105C02	545	175	0.326347305389	0.431137724551	1.30138888889
ENOG4105KT7	544	133	0.325748502994	0.405389221557	1.23338257016
ENOG4105CNE	544	47	0.325748502994	0.353892215569	1.13705583756
ENOG4105E9Q	543	41	0.325149700599	0.349700598802	1.07363013699
ENOG4105DEK	542	112	0.324550898204	0.391616766467	1.21406727829
ENOG4105DRP	542	144	0.324550898204	0.410778443114	1.24781341108
ENOG4105C4U	542	28	0.324550898204	0.341317365269	1.05087719298
ENOG4108Z1B	540	6	0.323353293413	0.326946107784	1.01098901099
ENOG4105F23	540	7	0.323353293413	0.32754491018	1.01645338208
ENOG4105D7N	540	92	0.323353293413	0.378443113772	1.18829113924
ENOG4108Z08	539	2	0.322754491018	0.323952095808	1.00369685767
ENOG4105WPN	539	0	0.322754491018	0.322754491018	1.0
ENOG4108R80	538	22	0.322155688623	0.335329341317	1.04285714286
ENOG4105CSR	538	267	0.322155688623	0.482035928144	1.46832298137
ENOG41082SA	538	0	0.322155688623	0.322155688623	1.0
ENOG4105D8X	538	83	0.322155688623	0.371856287425	1.16425120773
ENOG4105EB3	538	565	0.322155688623	0.660479041916	2.21124206709
ENOG4108VKV	537	7	0.321556886228	0.325748502994	1.01286764706
ENOG4108YXA	537	7	0.321556886228	0.325748502994	1.01286764706
ENOG4105C4A	537	6	0.321556886228	0.325149700599	1.01104972376
ENOG41060IM	536	16	0.320958083832	0.330538922156	1.02898550725
ENOG4107QQ8	535	87	0.320359281437	0.37245508982	1.16720257235
ENOG4105D48	535	1	0.320359281437	0.320958083832	1.00373134328
ENOG4105DAQ	535	113	0.320359281437	0.388023952096	1.22839506173
ENOG4105EMN	535	191	0.320359281437	0.434730538922	1.43388429752
ENOG4105CH2	535	534	0.320359281437	0.640119760479	2.11131898971
ENOG4105K59	534	8	0.319760479042	0.324550898204	1.0147601476
ENOG4105D1C	533	2	0.319161676647	0.320359281437	1.00373831776
ENOG4105D6C	533	329	0.319161676647	0.516167664671	1.56960556845
ENOG4108Z4U	533	109	0.319161676647	0.384431137725	1.19626168224
ENOG4105E5Q	533	367	0.319161676647	0.538922155689	1.73222222222
ENOG4105C53	532	822	0.318562874251	0.810778443114	3.1011816839
ENOG4107QQC	531	178	0.317964071856	0.424550898204	1.317348378
ENOG4105D9K	531	23	0.317964071856	0.331736526946	1.0523465704
ENOG4105D6J	531	91	0.317964071856	0.37245508982	1.16720257235
ENOG4105E9H	530	34	0.317365269461	0.337724550898	1.06560283688
ENOG4105EZI	529	57	0.316766467066	0.350898203593	1.10580204778
ENOG4105VEJ	528	3	0.316167664671	0.317964071856	1.00564971751
ENOG4105CQX	525	293	0.314371257485	0.489820359281	1.44987775061
ENOG4105D01	525	346	0.314371257485	0.521556886228	1.59242250287
ENOG4105DW0	525	23	0.314371257485	0.328143712575	1.04379562044
ENOG4105SKN	524	13	0.31377245509	0.321556886228	1.02420856611
ENOG4105E05	522	8	0.312574850299	0.317365269461	1.01509433962
ENOG4105CZX	522	191	0.312574850299	0.426946107784	1.40532959327
ENOG4105C56	521	77	0.311976047904	0.358083832335	1.15551839465
ENOG4105BZE	520	151	0.311377245509	0.401796407186	1.26229508197
ENOG4105FBJ	520	76	0.311377245509	0.356886227545	1.14932885906
ENOG4108UVJ	519	33	0.310778443114	0.330538922156	1.06884057971
ENOG4105VPB	519	0	0.310778443114	0.310778443114	1.0
ENOG410627K	519	12	0.310778443114	0.317964071856	1.0263653484
ENOG4107R0V	518	117	0.310179640719	0.380239520958	1.26141732283
ENOG4108VX5	518	13	0.310179640719	0.317964071856	1.03578154426
ENOG4108VQJ	517	18	0.309580838323	0.320359281437	1.04112149533
ENOG4105DP5	517	7	0.309580838323	0.31377245509	1.01335877863
ENOG4105K4P	517	16	0.309580838323	0.319161676647	1.03001876173
ENOG4107RMT	516	37	0.308982035928	0.331137724551	1.08137432188
ENOG4108ZG0	516	81	0.308982035928	0.35748502994	1.17420435511
ENOG4105BZ9	514	404	0.307784431138	0.549700598802	1.7037037037
ENOG4107QPA	514	29	0.307784431138	0.325149700599	1.05340699816
ENOG4105DHP	513	8	0.307185628743	0.311976047904	1.01727447217
ENOG4105EAM	512	145	0.306586826347	0.393413173653	1.26788432268
ENOG4105C8X	512	22	0.306586826347	0.319760479042	1.05056179775
ENOG4105XBY	512	122	0.306586826347	0.379640718563	1.27129337539
ENOG4105P4J	510	49	0.305389221557	0.334730538922	1.08944543828
ENOG4105EEX	510	112	0.305389221557	0.37245508982	1.31672025723
ENOG4108Z4T	508	3	0.304191616766	0.305988023952	1.00587084149
ENOG4105E15	507	52	0.303592814371	0.334730538922	1.09838998211
ENOG4105CYW	507	170	0.303592814371	0.405389221557	1.3988183161
ENOG4108M36	507	502	0.303592814371	0.604191616766	2.02378592666
ENOG4105CQ7	507	290	0.303592814371	0.477245508982	1.40903387704
ENOG4105CGZ	507	8	0.303592814371	0.308383233533	1.01747572816
ENOG4108UJV	506	10	0.302994011976	0.308982035928	1.02131782946
ENOG4105C0D	506	202	0.302994011976	0.423952095808	1.41384180791
ENOG4108JJ8	505	51	0.302395209581	0.332934131737	1.09352517986
ENOG4105D92	505	76	0.302395209581	0.347904191617	1.13769363167
ENOG4105CFU	505	13	0.302395209581	0.310179640719	1.02702702703
ENOG4105F55	505	192	0.302395209581	0.417365269461	1.28263988522
ENOG4105K5B	504	7	0.301796407186	0.305988023952	1.0156555773
ENOG4105C2W	504	394	0.301796407186	0.537724550898	1.7004454343
ENOG4105FEU	504	109	0.301796407186	0.367065868263	1.19738988581
ENOG4105D4U	503	45	0.30119760479	0.328143712575	1.09489051095
ENOG4107RBQ	502	70	0.300598802395	0.34251497006	1.15559440559
ENOG4107RGH	501	73	0.3	0.34371257485	1.14982578397
ENOG4108IEH	501	15	0.3	0.308982035928	1.02906976744
ENOG4105KEG	501	0	0.3	0.3	1.0
ENOG41090A1	500	41	0.299401197605	0.323952095808	1.07578558226
ENOG4105CCT	499	5	0.29880239521	0.301796407186	1.0119047619
ENOG4105WMR	499	61	0.29880239521	0.335329341317	1.11428571429
ENOG4107835	499	9	0.29880239521	0.304191616766	1.01771653543
ENOG4105CW3	499	40	0.29880239521	0.322754491018	1.08719851577
ENOG4107RY0	498	7	0.298203592814	0.302395209581	1.01386138614
ENOG4107ZCT	497	8	0.297604790419	0.302395209581	1.01584158416
ENOG4106N3A	497	17	0.297604790419	0.307784431138	1.03307392996
ENOG4105D6S	497	2	0.297604790419	0.29880239521	1.00400801603
ENOG4105VR5	497	39	0.297604790419	0.320958083832	1.11567164179
ENOG4105D6Z	496	28	0.297005988024	0.31377245509	1.0534351145
ENOG4105MD7	496	20	0.297005988024	0.308982035928	1.03875968992
ENOG4108YYC	496	129	0.297005988024	0.374251497006	1.2576
ENOG4105CFP	495	516	0.296407185629	0.605389221557	1.61325420376
ENOG4105CD9	495	14	0.296407185629	0.304790419162	1.03339882122
ENOG4105VW4	495	45	0.296407185629	0.323353293413	1.08888888889
ENOG4105UIB	495	182	0.296407185629	0.405389221557	1.45790251108
ENOG4105D95	494	136	0.295808383234	0.377245508982	1.27142857143
ENOG4105C1X	494	52	0.295808383234	0.326946107784	1.10073260073
ENOG4105DRC	493	131	0.295209580838	0.373652694611	1.25480769231
ENOG4105EKD	493	163	0.295209580838	0.392814371257	1.39329268293
ENOG4108VJ1	493	23	0.295209580838	0.308982035928	1.0503875969
ENOG4105DCH	493	35	0.295209580838	0.316167664671	1.07386363636
ENOG4105XJC	492	546	0.294610778443	0.621556886228	2.03468208092
ENOG4108UW5	491	183	0.294011976048	0.403592814371	1.40356083086
ENOG4107QQB	491	3	0.294011976048	0.295808383234	1.01012145749
ENOG4105DZB	490	13	0.293413173653	0.30119760479	1.02982107356
ENOG4108RWI	490	6	0.293413173653	0.297005988024	1.01209677419
ENOG4105M8F	490	33	0.293413173653	0.313173652695	1.07648183556
ENOG4107QXN	490	26	0.293413173653	0.308982035928	1.0503875969
ENOG4105E0A	489	673	0.292814371257	0.695808383234	2.25301204819
ENOG4105DKJ	489	21	0.292814371257	0.305389221557	1.04509803922
ENOG4105EKE	489	6	0.292814371257	0.296407185629	1.01414141414
ENOG4105HFZ	489	40	0.292814371257	0.316766467066	1.07939508507
ENOG4105C32	488	230	0.292215568862	0.42994011976	1.54456824513
ENOG4105DKW	488	51	0.292215568862	0.322754491018	1.09647495362
ENOG4105CHH	488	71	0.292215568862	0.334730538922	1.13416815742
ENOG4105MQ3	488	20	0.292215568862	0.304191616766	1.03937007874
ENOG4105DGN	488	29	0.292215568862	0.309580838323	1.06382978723
ENOG4108Z5K	487	50	0.291616766467	0.321556886228	1.10055865922
ENOG4105CF8	486	197	0.291017964072	0.408982035928	1.43045387994
ENOG4107RR9	485	56	0.290419161677	0.323952095808	1.10905730129
ENOG4108YZA	485	523	0.290419161677	0.603592814371	1.58928571429
ENOG4105NWN	485	1	0.290419161677	0.291017964072	1.00205761317
ENOG4105E4F	485	92	0.290419161677	0.345508982036	1.16464471404
ENOG4105C7H	484	107	0.289820359281	0.353892215569	1.23688663283
ENOG4108UQY	484	26	0.289820359281	0.305389221557	1.0568627451
ENOG4105CX4	484	6	0.289820359281	0.293413173653	1.01224489796
ENOG4105DA4	483	91	0.289221556886	0.34371257485	1.15853658537
ENOG4105C84	483	180	0.289221556886	0.397005988024	1.35143288084
ENOG4108JQ9	483	226	0.289221556886	0.424550898204	1.56276445698
ENOG4105CUX	483	293	0.289221556886	0.464670658683	1.92525773196
ENOG4108Z8G	483	7	0.289221556886	0.293413173653	1.01632653061
ENOG41083MP	482	1	0.288622754491	0.289221556886	1.00207039337
ENOG4105CVJ	481	55	0.288023952096	0.320958083832	1.12313432836
ENOG4105CV6	481	9	0.288023952096	0.293413173653	1.02857142857
ENOG4105DYV	481	214	0.288023952096	0.416167664671	1.55107913669
ENOG4105D7A	481	2	0.288023952096	0.289221556886	1.00414078675
ENOG4108YZ9	480	23	0.287425149701	0.30119760479	1.05367793241
ENOG4105EHG	480	595	0.287425149701	0.64371257485	2.03720930233
ENOG4105EV5	479	56	0.286826347305	0.320359281437	1.1214953271
ENOG4105DAA	478	118	0.28622754491	0.356886227545	1.23154362416
ENOG4107SC1	477	56	0.285628742515	0.319161676647	1.10694183865
ENOG4107QIJ	477	11	0.285628742515	0.292215568862	1.02459016393
ENOG4108Z1F	476	1	0.28502994012	0.285628742515	1.00209643606
ENOG4105D3A	476	58	0.28502994012	0.319760479042	1.11610486891
ENOG4105D3Z	475	38	0.284431137725	0.307185628743	1.08966861598
ENOG4105CH6	475	222	0.284431137725	0.417365269461	1.49784791966
ENOG4105EYH	475	21	0.284431137725	0.297005988024	1.04435483871
ENOG4108HNZ	475	60	0.284431137725	0.320359281437	1.14392523364
ENOG4108IJ8	474	163	0.283832335329	0.381437125749	1.28728414443
ENOG4107R0I	474	1	0.283832335329	0.284431137725	1.00210526316
ENOG4105DCF	474	83	0.283832335329	0.333532934132	1.16157989228
ENOG4105DPZ	473	546	0.283233532934	0.610179640719	2.27674190383
ENOG4107QYG	473	4	0.283233532934	0.285628742515	1.00838574423
ENOG4107W7W	473	72	0.283233532934	0.326347305389	1.1376146789
ENOG4105C2I	472	80	0.282634730539	0.330538922156	1.15942028986
ENOG4105CK3	472	101	0.282634730539	0.343113772455	1.21989528796
ENOG4105E1Q	471	66	0.282035928144	0.321556886228	1.13407821229
ENOG4105D6T	471	151	0.282035928144	0.37245508982	1.33762057878
ENOG4105C7R	471	509	0.282035928144	0.586826347305	2.00204081633
ENOG4105P9C	471	83	0.282035928144	0.331736526946	1.15162454874
ENOG4105DJQ	470	38	0.281437125749	0.304191616766	1.09448818898
ENOG4105DZ1	469	416	0.280838323353	0.52994011976	1.78531073446
ENOG4105EA8	469	101	0.280838323353	0.341317365269	1.23333333333
ENOG4105DVK	469	12	0.280838323353	0.288023952096	1.02494802495
ENOG4108HRN	469	34	0.280838323353	0.30119760479	1.07157057654
ENOG4108S0S	469	2	0.280838323353	0.282035928144	1.0042462845
